step,episode,ret,len,true_success,classifier_success,interv_frac
19210,411,1.0,38,1.0,1.0,0.34210526315789475
19239,412,1.0,29,1.0,1.0,0.0
19270,413,1.0,31,1.0,1.0,0.25806451612903225
19301,414,1.0,31,1.0,1.0,0.0
19335,415,1.0,34,1.0,1.0,0.23529411764705882
19364,416,1.0,29,1.0,1.0,0.27586206896551724
19397,417,1.0,33,1.0,1.0,0.24242424242424243
19430,418,1.0,33,1.0,1.0,0.24242424242424243
19462,419,1.0,32,1.0,1.0,0.0
19495,420,1.0,33,1.0,1.0,0.24242424242424243
19522,421,1.0,27,1.0,1.0,0.2962962962962963
19555,422,1.0,33,1.0,1.0,0.0
19588,423,1.0,33,1.0,1.0,0.09090909090909091
19630,424,1.0,42,1.0,1.0,0.0
19664,425,1.0,34,1.0,1.0,0.0
19694,426,1.0,30,1.0,1.0,0.0
19731,427,1.0,37,1.0,1.0,0.0
19759,428,1.0,28,1.0,1.0,0.0
19789,429,1.0,30,1.0,1.0,0.7666666666666667
19823,430,1.0,34,1.0,1.0,0.0
19879,431,1.0,56,1.0,1.0,0.14285714285714285
19907,432,1.0,28,1.0,1.0,0.2857142857142857
19936,433,1.0,29,1.0,1.0,0.10344827586206896
19965,434,1.0,29,1.0,1.0,0.0
19993,435,1.0,28,1.0,1.0,0.32142857142857145
20023,436,1.0,30,1.0,1.0,0.0
20054,437,1.0,31,1.0,1.0,0.0
20084,438,1.0,30,1.0,1.0,0.0
20115,439,1.0,31,1.0,1.0,0.0
20145,440,1.0,30,1.0,1.0,0.4
20173,441,1.0,28,1.0,1.0,0.0
20206,442,1.0,33,1.0,1.0,0.0
20243,443,1.0,37,1.0,1.0,0.43243243243243246
20274,444,1.0,31,1.0,1.0,0.0
20304,445,1.0,30,1.0,1.0,0.0
20332,446,1.0,28,1.0,1.0,0.0
20363,447,1.0,31,1.0,1.0,0.0
20397,448,1.0,34,1.0,1.0,0.29411764705882354
20427,449,1.0,30,1.0,1.0,0.26666666666666666
20462,450,1.0,35,1.0,1.0,0.0
20490,451,1.0,28,1.0,1.0,0.2857142857142857
20520,452,1.0,30,1.0,1.0,0.0
20552,453,1.0,32,1.0,1.0,0.0
20584,454,1.0,32,1.0,1.0,0.0
20619,455,1.0,35,1.0,1.0,0.0
20652,456,1.0,33,1.0,1.0,0.0
20700,457,1.0,48,1.0,1.0,0.5
20731,458,1.0,31,1.0,1.0,0.25806451612903225
20767,459,1.0,36,1.0,1.0,0.0
20798,460,1.0,31,1.0,1.0,0.0
20827,461,1.0,29,1.0,1.0,0.27586206896551724
20856,462,1.0,29,1.0,1.0,0.0
20886,463,1.0,30,1.0,1.0,0.26666666666666666
20920,464,1.0,34,1.0,1.0,0.0
20963,465,1.0,43,1.0,1.0,0.0
20994,466,1.0,31,1.0,1.0,0.0
21022,467,1.0,28,1.0,1.0,0.17857142857142858
21057,468,1.0,35,1.0,1.0,0.22857142857142856
21093,469,1.0,36,1.0,1.0,0.3333333333333333
21127,470,1.0,34,1.0,1.0,0.0
21168,471,1.0,41,1.0,1.0,0.1951219512195122
21197,472,1.0,29,1.0,1.0,0.3103448275862069
21227,473,1.0,30,1.0,1.0,0.26666666666666666
21258,474,1.0,31,1.0,1.0,0.5161290322580645
21286,475,1.0,28,1.0,1.0,0.0
21319,476,1.0,33,1.0,1.0,0.0
21350,477,1.0,31,1.0,1.0,0.5161290322580645
21384,478,1.0,34,1.0,1.0,0.23529411764705882
21419,479,1.0,35,1.0,1.0,0.22857142857142856
21461,480,1.0,42,1.0,1.0,0.0
21490,481,1.0,29,1.0,1.0,0.1724137931034483
21521,482,1.0,31,1.0,1.0,0.1935483870967742
21550,483,1.0,29,1.0,1.0,0.0
