step,episode,ret,len,true_success,classifier_success,interv_frac
21354,347,1.0,34,1.0,1.0,0.0
21386,348,1.0,32,1.0,1.0,0.0
21419,349,1.0,33,1.0,1.0,0.0
21462,350,1.0,43,1.0,1.0,0.0
21493,351,1.0,31,1.0,1.0,0.0
21530,352,1.0,37,1.0,1.0,0.0
21573,353,1.0,43,1.0,1.0,0.0
21603,354,1.0,30,1.0,1.0,0.0
21664,355,1.0,61,0.0,1.0,0.0
21698,356,1.0,34,0.0,1.0,0.0
21730,357,1.0,32,1.0,1.0,0.0
21765,358,1.0,35,1.0,1.0,0.0
21802,359,1.0,37,1.0,1.0,0.0
21842,360,1.0,40,1.0,1.0,0.0
21872,361,1.0,30,1.0,1.0,0.0
21919,362,1.0,47,1.0,1.0,0.0
21949,363,1.0,30,0.0,1.0,0.0
21986,364,1.0,37,1.0,1.0,0.0
22018,365,1.0,32,1.0,1.0,0.0
22051,366,1.0,33,1.0,1.0,0.0
22090,367,1.0,39,1.0,1.0,0.0
22126,368,1.0,36,1.0,1.0,0.0
22159,369,1.0,33,0.0,1.0,0.0
22189,370,1.0,30,1.0,1.0,0.0
22221,371,1.0,32,1.0,1.0,0.0
22252,372,1.0,31,1.0,1.0,0.0
22290,373,1.0,38,1.0,1.0,0.0
22326,374,1.0,36,1.0,1.0,0.0
22357,375,1.0,31,1.0,1.0,0.0
22393,376,1.0,36,1.0,1.0,0.0
22425,377,1.0,32,1.0,1.0,0.0
22483,378,1.0,58,1.0,1.0,0.0
22528,379,1.0,45,1.0,1.0,0.0
22563,380,1.0,35,1.0,1.0,0.0
22597,381,1.0,34,1.0,1.0,0.0
22633,382,1.0,36,1.0,1.0,0.0
22665,383,1.0,32,1.0,1.0,0.0
22697,384,1.0,32,1.0,1.0,0.0
22728,385,1.0,31,1.0,1.0,0.0
22765,386,1.0,37,1.0,1.0,0.0
22802,387,1.0,37,1.0,1.0,0.0
22831,388,1.0,29,1.0,1.0,0.0
22862,389,1.0,31,1.0,1.0,0.0
22901,390,1.0,39,1.0,1.0,0.0
22933,391,1.0,32,1.0,1.0,0.0
22969,392,1.0,36,1.0,1.0,0.0
23005,393,1.0,36,1.0,1.0,0.0
23039,394,1.0,34,1.0,1.0,0.0
23079,395,1.0,40,1.0,1.0,0.0
23112,396,1.0,33,1.0,1.0,0.0
23149,397,1.0,37,1.0,1.0,0.0
23183,398,1.0,34,1.0,1.0,0.0
23217,399,1.0,34,1.0,1.0,0.0
23259,400,1.0,42,1.0,1.0,0.0
23299,401,1.0,40,1.0,1.0,0.0
23334,402,1.0,35,1.0,1.0,0.0
23374,403,1.0,40,1.0,1.0,0.0
23407,404,1.0,33,1.0,1.0,0.0
23438,405,1.0,31,1.0,1.0,0.0
23477,406,1.0,39,1.0,1.0,0.0
23510,407,1.0,33,1.0,1.0,0.0
23547,408,1.0,37,1.0,1.0,0.0
23577,409,1.0,30,1.0,1.0,0.0
23611,410,1.0,34,1.0,1.0,0.0
23648,411,1.0,37,1.0,1.0,0.0
23679,412,1.0,31,1.0,1.0,0.0
23717,413,1.0,38,1.0,1.0,0.0
23749,414,1.0,32,1.0,1.0,0.0
23782,415,1.0,33,1.0,1.0,0.0
23815,416,1.0,33,1.0,1.0,0.0
23848,417,1.0,33,1.0,1.0,0.0
23881,418,1.0,33,1.0,1.0,0.0
23916,419,1.0,35,1.0,1.0,0.0
23947,420,1.0,31,1.0,1.0,0.0
23979,421,1.0,32,1.0,1.0,0.0
24010,422,1.0,31,1.0,1.0,0.0
24049,423,1.0,39,1.0,1.0,0.0
24052,424,1.0,3,0.0,1.0,0.0
24086,425,1.0,34,1.0,1.0,0.0
24119,426,1.0,33,1.0,1.0,0.0
24158,427,1.0,39,1.0,1.0,0.0
24193,428,1.0,35,1.0,1.0,0.0
24224,429,1.0,31,1.0,1.0,0.0
24263,430,1.0,39,1.0,1.0,0.0
24304,431,1.0,41,1.0,1.0,0.0
24338,432,1.0,34,1.0,1.0,0.0
24371,433,1.0,33,1.0,1.0,0.0
24406,434,1.0,35,1.0,1.0,0.0
24440,435,1.0,34,1.0,1.0,0.0
24473,436,1.0,33,1.0,1.0,0.0
24509,437,1.0,36,1.0,1.0,0.0
24541,438,1.0,32,1.0,1.0,0.0
24572,439,1.0,31,1.0,1.0,0.0
24605,440,1.0,33,1.0,1.0,0.0
24634,441,1.0,29,1.0,1.0,0.0
24668,442,1.0,34,1.0,1.0,0.0
24708,443,1.0,40,1.0,1.0,0.0
24738,444,1.0,30,1.0,1.0,0.0
24771,445,1.0,33,1.0,1.0,0.0
24812,446,1.0,41,1.0,1.0,0.0
24847,447,1.0,35,1.0,1.0,0.0
24879,448,1.0,32,1.0,1.0,0.0
24913,449,1.0,34,1.0,1.0,0.0
24949,450,1.0,36,1.0,1.0,0.0
24981,451,1.0,32,1.0,1.0,0.0
25016,452,1.0,35,1.0,1.0,0.0
25051,453,1.0,35,1.0,1.0,0.0
25081,454,1.0,30,1.0,1.0,0.0
25115,455,1.0,34,1.0,1.0,0.0
25153,456,1.0,38,1.0,1.0,0.0
25191,457,1.0,38,0.0,1.0,0.0
25223,458,1.0,32,1.0,1.0,0.0
25266,459,1.0,43,1.0,1.0,0.0
25297,460,1.0,31,1.0,1.0,0.0
25329,461,1.0,32,0.0,1.0,0.0
25360,462,1.0,31,1.0,1.0,0.0
25389,463,1.0,29,1.0,1.0,0.0
25423,464,1.0,34,1.0,1.0,0.0
25483,465,1.0,60,1.0,1.0,0.0
25513,466,1.0,30,1.0,1.0,0.0
25546,467,1.0,33,1.0,1.0,0.0
25580,468,1.0,34,1.0,1.0,0.0
25620,469,1.0,40,1.0,1.0,0.0
25658,470,1.0,38,1.0,1.0,0.0
25697,471,1.0,39,1.0,1.0,0.0
25727,472,1.0,30,1.0,1.0,0.0
25763,473,1.0,36,1.0,1.0,0.0
25794,474,1.0,31,1.0,1.0,0.0
25826,475,1.0,32,1.0,1.0,0.0
25862,476,1.0,36,1.0,1.0,0.0
25899,477,1.0,37,1.0,1.0,0.0
25931,478,1.0,32,1.0,1.0,0.0
25964,479,1.0,33,1.0,1.0,0.0
26007,480,1.0,43,1.0,1.0,0.0
26040,481,1.0,33,1.0,1.0,0.0
26075,482,1.0,35,1.0,1.0,0.0
26113,483,1.0,38,1.0,1.0,0.0
26149,484,1.0,36,1.0,1.0,0.0
26180,485,1.0,31,1.0,1.0,0.0
26213,486,1.0,33,1.0,1.0,0.0
26247,487,1.0,34,1.0,1.0,0.0
26283,488,1.0,36,1.0,1.0,0.0
26314,489,1.0,31,1.0,1.0,0.0
26347,490,1.0,33,1.0,1.0,0.0
26383,491,1.0,36,1.0,1.0,0.0
26424,492,1.0,41,1.0,1.0,0.0
26455,493,1.0,31,1.0,1.0,0.0
26491,494,1.0,36,1.0,1.0,0.0
26531,495,1.0,40,1.0,1.0,0.0
26566,496,1.0,35,1.0,1.0,0.0
26601,497,1.0,35,1.0,1.0,0.0
26637,498,1.0,36,1.0,1.0,0.0
26666,499,1.0,29,1.0,1.0,0.0
26705,500,1.0,39,1.0,1.0,0.0
26741,501,1.0,36,1.0,1.0,0.0
26785,502,1.0,44,1.0,1.0,0.0
26822,503,1.0,37,1.0,1.0,0.0
26859,504,1.0,37,1.0,1.0,0.0
26890,505,1.0,31,1.0,1.0,0.0
26927,506,1.0,37,1.0,1.0,0.0
26963,507,1.0,36,1.0,1.0,0.0
26995,508,1.0,32,0.0,1.0,0.0
27029,509,1.0,34,1.0,1.0,0.0
27060,510,1.0,31,1.0,1.0,0.0
27091,511,1.0,31,1.0,1.0,0.0
27130,512,1.0,39,1.0,1.0,0.0
